,Unnamed: 0,username,content,date,country,sentiment
7697,7697,LG_lucageronimi,"And now that #Trump looks like to be on his way home, we have only one man that can brighten our days with his phrases: go #BorisJohnson!  Make us dream again! https://t.co/N2j7oxtUAF",2020-11-08 10:03:44+00:00,Israel,Pro Biden
7698,7698,andrewrozhok,"This is a coup. Trump so foolish 🤦🏼‍♂️

God bless America 🇺🇸 https://t.co/xklAZ7Je3w",2020-11-10 19:08:08+00:00,Russia,Pro Trump
7699,7699,mhykavei,Donald Trump Calls Sacha Baron Cohen A ‘Creep’ After ‘Borat 2’ Prank – Hollywood Life https://t.co/AARZlg1Muj,2020-10-25 01:38:14+00:00,Brazil,Pro Trump
7700,7700,yosoyjev,"@JoeBiden https://t.co/T7slq4cWQx

Boom 🤯",2020-11-25 11:54:37+00:00,Brazil,Pro Biden
7701,7701,shannoncoutinho,"Why can't Trump go the White House anymore?? 
Because it's ForBiden!! 🤣🤣
#USElections #USElectionResults #ByeByeTrump #ElectionResults2020 #Elections2020",2020-11-05 16:52:14+00:00,India,Pro Biden
7702,7702,KurokiYasuhiro,@realDonaldTrump Please be a friend President Trump. I can be of your help and assistance.,2020-11-28 15:54:51+00:00,South Korea,Pro Trump
7703,7703,samaanslifeDMG,He's Tryin To Copy #Biden In #Debate2020 https://t.co/IywyR8OlCY,2020-11-29 13:39:43+00:00,Saudi Arabia,Pro Trump
7704,7704,cbosher,This is an incredible thread. #ByeTrump #USElection2020 #BidenHarris2020 https://t.co/ZCEk1gDQfO,2020-11-07 23:16:56+00:00,UK,Pro Biden
7705,7705,ParinSays,@KanchanGupta This is legit because it's not #MAGA. 😈,2020-11-17 11:04:47+00:00,Saudi Arabia,Pro Trump
7706,7706,xaviercolas,"“a counter-government, administered by tweets, propped up by Fox News or whatever alternative outlet Trump might construct for himself — a kind of Trumpian government in exile, run from Mar a Lago or maybe from wherever else Trump selects to reside in, to avoid prosecution”",2020-11-11 23:08:17+00:00,Russia,Pro Biden
7707,7707,BabayevaNigar13,Joe Biden has been elected the 46th President of the United States.✔️ @JoeBiden #WINNER #vote https://t.co/PGDTfn6cra,2020-11-07 16:53:39+00:00,Russia,Pro Biden
7708,7708,amzufarhan,"Somebody please remind #DonaldTrump that he promised to leave US if he lost. He just did!! Suggestions for countries he could possibly move to include India, Pakistan and the most suitable Mexico. If he misses the wall he can always move to China also. #USElections2020",2020-11-07 18:16:24+00:00,India,Pro Biden
7709,7709,inusingh,Big change awaits for #USA way to go @JoeBiden Respect for @BarackObama as it is going to be his major victory as well. This shows that united they stand and win. #USElections #JoeBiden #Elections2020 #obama2020 #USAelection2020,2020-11-05 07:41:15+00:00,Iran,Pro Biden
7710,7710,YOlawal,"From usual sleepy Joe to Joe Biden and, now Mr. Joe Biden. Maybe, later President Trump will properly address the President-Elect @JoeBiden",2020-11-07 04:25:39+00:00,Saudi Arabia,Pro Biden
7711,7711,ItsBupe,Sleepy Joe might pull this one off😅👏🏾 https://t.co/Uwh6db01kY,2020-11-04 21:46:16+00:00,South Korea,Pro Trump
7712,7712,mfw12937,"Au contraire, Juliet, we’re legitimately nervous about what we’ll be facing if Sleepy Joe wins! https://t.co/MvcW1lInpG",2020-10-27 18:48:32+00:00,Canada,Pro Biden
7713,7713,Jgardnernorth1,JUST DONT LISTEN ARROGANTLY AT AL TO.          biden.  jgn,2020-12-09 07:00:38+00:00,Canada,Pro Biden
7714,7714,DelroyLawrence3,The universe celebrates the Biden-Harris win! https://t.co/7UP3JUmPRc,2020-12-24 03:56:30+00:00,Canada,Pro Biden
7715,7715,ankushbarooah,"BHAUKAAAL! Congratulations to Mr. President @JoeBiden &amp; Madame Vice President @KamalaHarris 🇺🇲 🥳

#BidenHarris2020 #JoeBiden #KamalaHarris #USAElection2020 #Mirzapur2 @PrimeVideoIN https://t.co/Zms0Mjlpkq",2020-11-07 17:34:39+00:00,South Korea,Pro Biden
7716,7716,KleinesCarmi,"„The #President does what he always does, creating his own reality; his #FantasyIsland.“ 🤪

I love @CNN ... #Election2020 

#AllVotesMatter #TeamBiden",2020-11-05 16:30:21+00:00,UK,Pro Biden
7717,7717,BlackKn59506535,"@IndiaToday @SupriyaShrinate People who were involved in looting ballot are now crying foul, Supriya should not piggack on RJD she is a spokesperson for INC she should explain their performance everytim she can't charm with her arrogance.
@amitmalviya",2020-11-11 04:03:10+00:00,Iran,Pro Trump
7718,7718,Imtiyaz_918,"And the #TrumpTerroism has gone over the boundary for a huge one 😂😁😂

#bidenharis2020 #Election2020 #USElectionResults2020 #JoeBiden #TrumpOut #iplseason13 #PSL5",2020-11-08 05:17:57+00:00,India,Pro Biden
7719,7719,entwisletim,@BrexitHome Wtf has this got to do with sleepy Joe,2020-12-04 14:26:39+00:00,UK,Pro Trump
7720,7720,stankaabee,I never knew trump was in home alone 2 🤣🤣🤣🤣🤣,2020-12-24 17:16:14+00:00,Canada,Pro Trump
7721,7721,Jackey_Zeng,I swear Donald Trump is a big as baby. Somebody please teach this kid a lesson or better yet ggove him a can of ass woopin! #YoureFIREDtrump  https://t.co/bO2XZVpaOL,2020-11-17 16:42:01+00:00,UK,Pro Biden
7722,7722,fzagorc,God bless Amerika &amp; Donald J.Trump. 🇺🇲🙏 https://t.co/rBUsJhwoez,2020-11-03 19:24:05+00:00,Israel,Pro Biden
7723,7723,TheTuneFreak,@HKrassenstein I can barely contain my hate and venom for this #CheetoDustCoveredPileOfShit #VoteBlueToSaveAmerica #BidenHarris2020 https://t.co/NfyyqjVZiF,2020-10-13 15:57:19+00:00,Canada,Pro Biden
7724,7724,retail_recruit,"...to prison! 
#BidenHarrisLandslide2020 #VoteHimOut https://t.co/Cmydi4Lsn8",2020-11-02 14:35:53+00:00,Canada,Pro Biden
7725,7725,WKS_32,I think @JoeBiden has a pretty good lay of the land. #Election2020 #PresidentElectJoe #VicePresidentElectHarris https://t.co/K1D0Nk59EQ,2020-11-08 02:17:04+00:00,South Korea,Pro Biden
7726,7726,LakshmyV2,"Joe Biden becomes the 46th President of the US. And #KamalaHarris is the first woman - and a woman of colour - to be the Vice President
#JoeBidenKamalaHarris2020
#bidenharis2020 
#ByeByeTrump https://t.co/XkSsvYtehp",2020-11-08 01:24:51+00:00,India,Pro Biden
7727,7727,_aharris,@ChrisCuomo Talk as much as you want but the new president does not have the guts or the fortitude to put this man this coward Trump and his grifter family in prison. https://t.co/6uqGZDUSfY,2020-12-10 10:14:18+00:00,South Korea,Pro Biden
7728,7728,jonpebitato,"A Norwegian lawmaker has nominated Donald Trump for the Nobel Peace Prize for 2021 for helping broker a deal between Israel and the United Arab Emirates, Why the presidents of US has to be affiliated with mid east  nation action's for nobel prize? Trump bombarded Iran come on!",2020-09-09 15:42:08+00:00,South Korea,Pro Trump
7729,7729,maxitofatale,"""Joe Biden is the projected winner of the 2020 presidential election after securing Pennsylvania, according to AP and NBC News"" #Election2020 https://t.co/Ofvv63Ty0v",2020-11-07 18:09:22+00:00,Brazil,Pro Trump
7730,7730,PokhrelLotus,@JoeBiden Congratulations 🎉🎉,2020-11-08 02:51:42+00:00,China,Pro Biden
7731,7731,segoll651216,@realDonaldTrump @justin_hart Go Trump 👍🇺🇲👈,2020-11-19 01:28:23+00:00,China,Pro Trump
7732,7732,BeauReports,President Trump announces pardons for 15 people including former GOP lawmakers and four Blackwater guards involved in Iraq killings  https://t.co/WvOuSQ7Sxx,2020-12-23 04:54:19+00:00,Canada,Pro Biden
7733,7733,icequeenfairie,The best feeling is voting early by post from a different country and seeing your ballot has been received and will be counted. #VoteHimOut2020 #VOTE #USelection #expat #usaexpat #MailInBallot #BlueWave2020,2020-10-16 23:02:50+00:00,UK,Pro Biden
7734,7734,navmathur,Like it or not #Biden will land between 237–240! It’s #Trump 2.0 #USAElections2020 #USElections2020,2020-11-04 05:15:45+00:00,India,Pro Biden
7735,7735,stephenlappin,"@russell_sim @allisonpearson Please stop saying that there is no virus, that we are all immune, that there is a global elite implementing a great reset, or that there is a great conspiracy to cheat Trump out of the US Presidency. #ThinkMan!",2020-12-30 23:54:42+00:00,UK,Pro Trump
7736,7736,hstoger,"@joeschwarcz @60Minutes @LesleyRStahl Obama is campaigning for us. Every time he speaks, people come over to our side. He didn’t even want to endorse Sleepy Joe. Did so long after primaries were over!",2020-10-22 19:01:19+00:00,Canada,Pro Trump
7737,7737,AngelsGuestList,"@JoeBiden I wish the ""TRUTH"" was the forefront of your administration. Don't blame your lies on science. https://t.co/JDrPbkXPyY",2020-12-14 01:09:38+00:00,Canada,Pro Biden
7738,7738,dhavalgandhi007,Feel for #DonaldTrump the most powerful man in the world is treated like this by MSM and SM,2020-11-06 10:40:09+00:00,India,Pro Biden
7739,7739,athamus,"JEFFERSON CARD Plays and TRUMP Wins! https://t.co/YeO7uJZyO1 via @YouTube

Go for it Mike Pence",2020-12-30 16:45:54+00:00,UK,Pro Biden
7740,7740,DonDaniel007,"@BarackObama Please vote for Donald Trump we Indians love him ❤️
Joe Biden chutiya hai 😒",2020-10-30 18:15:35+00:00,Iran,Pro Trump
7741,7741,JonSchull,"Coincidence? I don’t think so.  
Trump is just celebrating Festivus!  @SethHanlon @rachbarnhart https://t.co/vnMUC6eHRf",2020-12-23 14:51:24+00:00,Canada,Pro Trump
7742,7742,kevinokeeffeff,@timmydooley @JoeBiden This man hadn’t gone away #TeamTrump https://t.co/QG9KyL6THD,2020-11-04 00:02:15+00:00,UK,Pro Trump
7743,7743,OddCoupleGaming,"Joined and volunteered @YesCymru a wave political change is happening, started with @JoeBiden being elected, next will be the corrupt tories being ousted and it will end with our independence! Cymru am byth 🏴󠁧󠁢󠁷󠁬󠁳󠁿 #wales #indywales #YesCymru #ByeByeTrump",2020-11-08 13:13:31+00:00,UK,Pro Biden
7744,7744,FlipGeerling6,This only goes for republican and Trump. https://t.co/10Fyrcvukr,2020-12-30 10:53:58+00:00,UK,Pro Biden
7745,7745,yacxaro,@mjfree Biden is wininig.!! Yesssss,2020-11-06 16:30:11+00:00,Mexico,Pro Biden
7746,7746,Fadisafieddine,Congratulations President Joe Biden https://t.co/4pRgto2M9d https://t.co/JZivnSxTlV,2020-11-16 19:30:41+00:00,Russia,Pro Biden
7747,7747,DavidHass4,@realDonaldTrump God bless REAL president Donald Trump https://t.co/Dg0LoNM9JM,2020-12-11 01:42:21+00:00,Saudi Arabia,Pro Trump
7748,7748,Praveensainbjp,Congratulations to @JoeBiden for being elected as the 46th president of USA. #JoeBiden #USAElections2020 https://t.co/35rsPqoV5I,2020-11-08 05:47:42+00:00,India,Pro Biden
7749,7749,MmuratKara34,"@realDonaldTrump VACCINE IS NOT GOOD FOR THE WORLD AND TRUMP KNOWS ABOUT IT

HE MUST STAY IN POWER
BUT HOW 
USA 🇺🇸 NEEDS A WAR 
probably will start a war so trump can stay on",2020-12-11 12:39:05+00:00,Russia,Pro Trump
7750,7750,prernachettri,"After Trump, I feel now Madam Kangana needs a psychiatric evaluation.",2020-12-03 13:54:45+00:00,China,Pro Biden
7751,7751,GlennMKramer,Know who you are voting for.... don’t get “TRICKED” @realDonaldTrump @DonaldJTrumpJr @Scavino45 https://t.co/HAzE4IFaoh,2020-10-30 19:23:33+00:00,Canada,Pro Trump
7752,7752,pablomag,"@JoeBiden Perfect! Here from Brazil We are (the most of us) very happy with your victory. Congrats! It’s time to begin a new era on the World, without racism, fakenews and prejudice, but with more empathy and love. #JoeBiden #KamalaHarris",2020-11-24 16:42:42+00:00,Brazil,Pro Biden
7753,7753,Ross3Bain,Nae bother sleepy joe https://t.co/y4e3prS9Fj,2020-11-21 21:57:36+00:00,UK,Pro Trump
7754,7754,qizify,"Such a great piece of #news: #Biden has officially won! Congrats 👏🏼👏🏼👏🏼

#Election2020 #ElectionResult2020 #выборы2020 #сша",2020-11-13 23:24:23+00:00,UK,Pro Biden
7755,7755,MaraLciaMartins,@KamalaHarris @JoeBiden In the name of GOD!,2020-11-14 16:21:10+00:00,Brazil,Pro Trump
7756,7756,yeisoncardonaw,Grande @JoeBiden! https://t.co/L0ijLZBkKU,2020-11-08 02:07:24+00:00,Brazil,Pro Biden
7757,7757,_octaviovaldez,Trump siendo Trump ! https://t.co/64h91Lomge,2020-12-03 02:30:32+00:00,Mexico,Pro Biden
7758,7758,benred4ever,@realDonaldTrump Are you throwing ANOTHER hissy fit?! #ByeByeTrump #CountEveryLegalVote #YOUREFIREDTRUMP,2020-11-05 15:20:49+00:00,Canada,Pro Biden
7759,7759,caamivieira,@spsbcb @HollandTaylor @MsSarahPaulson Same wishes here from Brazil 💚💛💙 #VoteHimOut 🙏🏻,2020-11-02 23:52:13+00:00,Brazil,Pro Biden
7760,7760,alfredogehrmann,@realDonaldTrump I believe and that Trump was literally robbed at the polls,2020-12-25 03:36:38+00:00,Brazil,Pro Trump
7761,7761,ke_p_elle,@JoeBiden thank you @JoeBiden 🙏🏾🙏🏾🙏🏾,2020-11-25 15:16:48+00:00,Canada,Pro Biden
7762,7762,RottenOnly,@DonaldJTrumpJr Mostly correct. But don't underestimate Indian Americans. They r all for u.,2020-11-03 16:50:04+00:00,India,Pro Trump
7763,7763,Bilgin4Seref,"@realDonaldTrump @JoeBiden  Extradite the terrorist the Turkish state wants from you.

Otherwise the USA is not fair.",2020-11-05 22:57:53+00:00,Russia,Pro Trump
7764,7764,Mubin145,@DennisCricket_ Trump in serch of Siraj,2020-12-28 03:44:07+00:00,India,Pro Trump
7765,7765,LUIS20GEREZ,@JoeBiden Congratulations president  @JoeBiden,2020-11-07 17:48:18+00:00,Brazil,Pro Biden
7766,7766,NautiyalSonali,@JoeBiden Fab! It's super cool.,2020-12-24 16:08:58+00:00,India,Pro Biden
7767,7767,pathikbawa,"Finally Twitter can breathe easy! 
#Trump #Putin #JoeBiden https://t.co/VkgTOMr9i8",2020-12-15 11:18:52+00:00,India,Pro Biden
7768,7768,saudmali,"#Biden finally takes his seat in the #WhiteHouse

#President #USElectionResults2020",2020-11-07 05:37:48+00:00,India,Pro Biden
7769,7769,tsancio,"@johnlegend @mcuban Kind of true, considering that a stimulus bill that originates in a Biden Harris WH will have a much higher probability of succeeding with a Democratic Senate.",2020-11-12 22:41:44+00:00,Brazil,Pro Biden
7770,7770,NickTocci,Red state that didn’t listen. What did they expect. Vote blue next time. https://t.co/FqAYnLD3SG,2020-12-17 12:15:56+00:00,Canada,Pro Biden
7771,7771,TripathiShweta_,"Joe Biden elected President of United States after defeating Donald Trump.

#USAelection2020 #Biden #AmericaDecides #USElections",2020-11-07 16:52:02+00:00,India,Pro Biden
7772,7772,raysumanto,#Americans proved themselves smarter than us. Smart people don't repeat their #mistakes. #USElections #USElection2020 #ElectionResults2020,2020-11-05 15:54:18+00:00,India,Pro Biden
7773,7773,YoramSchweitzer,"What a dispeakable creature. He is better only than Trump,  who is a disgrace to the USA and an honor to its enemies https://t.co/3zjqS6RlDC",2020-12-22 18:58:08+00:00,Ukraine,Pro Biden
7774,7774,DiLDiLGB,"Don't Miss to Watch 🤩
.
Biden Won... !!! Welcome to the new president of united states!!!🙂
.
#bidenharis2020 #BidenHarris2020 #Biden #PresidentElect #PresidentElectJoe #USElectionResults2020 #USAElections2020 #Trump https://t.co/NpN6uwtAYH",2020-11-07 19:11:29+00:00,India,Pro Biden
7775,7775,SarahAlO87,"Whether you agree or disagree with #Donaldtrump and his reaction, I am really admiring how a man in his age is strongly clinging to his dreams and ambitious.  

“Never stop dreaming and realize them” should never be just a statement you say",2020-11-11 04:56:00+00:00,India,Pro Biden
7776,7776,ThabitMohammed,#Vote2020 #JoeBiden 🚶🏼‍♂️or not 😗 https://t.co/di3Neqhnxc,2020-11-04 12:13:26+00:00,Ukraine,Pro Biden
7777,7777,hikatiamenezes,One vote to #JoeBiden and you can change the world. Don’t miss your commitment to a better world.,2020-10-23 01:02:45+00:00,Brazil,Pro Biden
7778,7778,RobbyRSSRobot,@realDonaldTrump Very accurate i thought! #SoreLoser #TrumpIsLosing #TrumpIsPathetic #TrumpOut #BidenFTW https://t.co/698JdTUjyi,2020-11-06 21:02:23+00:00,UK,Pro Biden
7779,7779,PrinceNuke,@yaboyysaint1 @KamalaHarris @JoeBiden Don’t do auntie,2020-12-05 22:52:29+00:00,Canada,Pro Trump
7780,7780,jemmahitchcoxx,@RyanMiller2304 @gznessita Came up on my feed #votetrump,2020-10-06 18:19:19+00:00,UK,Pro Trump
7781,7781,LauraMuguiro,@abrahamchilleta Biden obvio!,2020-11-03 20:59:46+00:00,Mexico,Pro Trump
7782,7782,kumakunwatakun,"Why do Americans support Mr. Trump, who only considers his own interests?",2020-12-04 00:33:47+00:00,South Korea,Pro Trump
7783,7783,WillJoh91587330,"@susankenny47 @PDChina Nah,we won't love the US without Trump,he's the best member of CPC ever.",2020-12-30 08:59:35+00:00,South Korea,Pro Trump
7784,7784,avikumart_,"#Biden presidency will be nothing but the gold digger for clean energy stocks and Markets
#BidenHarris2020",2020-11-09 09:01:45+00:00,India,Pro Biden
7785,7785,RuthRobinsonLon,Well poor Gordon was surrounded by people waiting to stab him in the back. Watch how the Americans make sure Barack doesn’t ruin things for Biden to see how Blair should have behaved if he cared about his country. And in the land of Shakespeare too  🦥,2020-12-30 11:48:56+00:00,UK,Pro Trump
7786,7786,LordCloss,@washingtonpost Trump should be arrested.,2020-12-26 08:21:03+00:00,Brazil,Pro Trump
7787,7787,Steve_Irv,"@GazRich88 Even after that, it will be Trump jr, then jr jr…",2020-12-30 12:48:29+00:00,UK,Pro Biden
7788,7788,mrfreshcleaners,"@MarkFinchem Beloved, be of good cheer, you have overcome the world, for Greater is He that's in you than he that's in the worlds.
#donald_trump Always!!!",2020-12-26 16:44:52+00:00,Saudi Arabia,Pro Biden
7789,7789,PoCarterr,"@ananavarro @georgelopez Even when they don’t have to lie, they lie!! It’s astounding. 
#BidenHarris2020Landslide 
#TrumpIsLosing",2020-10-26 21:36:49+00:00,Canada,Pro Biden
7790,7790,IsraelAbam1,"#MAGA
A wave of RED IS SWEEPING THROUGH AMERICA!
VOTE FOR Donald J. Trump AND SAVE AMERICA AND THE CHURCH!!!
#MAGA2020",2020-11-03 10:57:08+00:00,Saudi Arabia,Pro Trump
7791,7791,nomedejesganar,@DonaldTrump  hi good mornig,2020-09-23 10:48:34+00:00,Mexico,Pro Trump
7792,7792,jabonescarola,"Donald Trump Won, No Matter What Happens Next by @JessicaLexicus https://t.co/Lmavf0V2bg",2020-11-08 14:35:00+00:00,Mexico,Pro Biden
7793,7793,Dips_Singhania,"@JoeBiden All the best @JoeBiden✌💥

#ByeByeTrump",2020-11-05 18:06:01+00:00,India,Pro Biden
